序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
98,001309,德明利,2025-11-06,买一主买，成功率50.20%,247.14,10.0013,568443880.82,944273634.86,375829754.04,1320103388.9,3384382776.0,16.79608715808,39.005735351845,8.5888,39635461061.28,日涨幅偏离值达到7%的前5只证券,8.03997734,14.40479081,18.1637938,
99,001386,马可波罗,2025-11-05,3家机构卖出，成功率27.00%,27.58,-0.4332,-47325975.92,79295028.54,126621004.46,205916033.0,960838012.0,-4.925489554841,21.430879131372,35.2155,2699012006.32,日换手率达到20%的前5只证券,-4.06091371,-7.54169688,-8.52066715,
100,001386,马可波罗,2025-11-04,3家机构买入，成功率30.46%,27.7,4.0962,27051945.67,115471366.8,88419421.13,203890787.93,946233619.0,2.85890768694,21.547616131572,35.2548,2710755350.8,日换手率达到20%的前5只证券,-0.433213,-4.4765343,-6.46209386,
101,001390,古麒绒材,2025-11-14,普通席位买入，成功率32.12%,30.45,6.2827,49418455.66,149119780.84,99701325.18,248821106.02,872219204.0,5.665829808994,28.527359278368,57.9836,1492014891.15,日换手率达到20%的前5只证券,,,,
102,002047,*ST宝鹰,2025-11-14,广东资金买入，成功率34.42%,4.15,5.0633,29300403.3,60254750.3,30954347.0,91209097.3,443831265.0,6.601698801007,20.550399327997,0.3585,6292112604.8,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,,,,
103,002047,*ST宝鹰,2025-11-06,普通席位买入，成功率41.11%,3.74,5.0562,5370652.0,20760407.0,15389755.0,36150162.0,75239327.0,7.13809149303,48.046897070198,0.3291,5670482202.88,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-5.0802139,-0.26737968,5.61497326,
104,002047,*ST宝鹰,2025-11-03,普通席位买入，成功率70.16%,3.23,4.8701,5343526.0,8246578.0,2903052.0,11149630.0,11982955.0,44.59272358112,93.045747063224,0.0477,4897234629.76,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,4.95356037,10.21671827,15.47987616,
105,002062,宏润建设,2025-11-03,1家机构卖出，成功率46.67%,11.02,-9.9673,-140415188.61,156729770.8,297144959.41,453874730.21,1056134178.0,-13.295203538996,42.97510104914,8.2093,12394128133.46,日跌幅偏离值达到7%的前5只证券,-2.81306715,-5.98911071,-9.70961887,
106,002076,*ST星光,2025-11-12,福建资金买入，成功率32.86%,2.46,1.2346,-28124276.99,53555895.01,81680172.0,135236067.01,613069966.0,-4.587449809929,22.058830885544,13.9325,2563994610.72,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-0.40650407,-4.87804878,,
107,002076,*ST星光,2025-11-05,西藏自治区资金买入，成功率12.06%,2.34,4.9327,-8101795.31,46113756.56,54215551.87,100329308.43,559161830.0,-1.44891780435,17.942803504667,9.7179,2438921702.88,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-5.12820513,-5.98290598,5.12820513,
108,002083,孚日股份,2025-11-14,普通席位买入，成功率55.56%,11.56,9.9905,105102780.1,146970850.1,41868070.0,188838920.1,265652825.0,39.563961008132,71.084852984342,0.6796,10939522918.72,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
109,002083,孚日股份,2025-11-12,4家机构买入，成功率38.33%,9.55,10.023,37517798.15,255616944.59,218099146.44,473716091.03,2494875599.0,1.503794344096,18.987563597154,29.4516,9037408639.6,日涨幅偏离值达到7%的前5只证券,10.05235602,21.04712042,,
110,002083,孚日股份,2025-11-11,1家机构买入，成功率51.37%,8.68,10.0127,29492928.94,151279442.94,121786514.0,273065956.94,1255639516.0,2.348837270903,21.747161781742,13.478,8214105444.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.02304147,21.08294931,,
111,002083,孚日股份,2025-11-07,3家机构买入，成功率44.02%,7.17,9.9693,61142953.06,191723727.57,130580774.51,322304502.08,1209884424.0,5.053619324882,26.639280222687,8.8002,6785153921.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.041841,21.05997211,61.22733612,
112,002112,三变科技,2025-11-06,2家机构卖出，成功率28.96%,15.64,-2.3111,-145148933.71,117955423.45,263104357.16,381059780.61,1893741613.0,-7.664664108007,20.122057729214,44.655,4098924162.0,日换手率达到20%的前5只证券,1.342711,5.43478261,1.72634271,
113,002112,三变科技,2025-11-05,1家机构买入，成功率54.15%,16.01,10.0344,100396380.63,351745864.81,251349484.18,603095348.99,3163794581.0,3.173290112858,19.062405397995,37.3403,4195893595.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.31105559,-0.99937539,-0.99937539,
114,002112,三变科技,2025-11-05,2家机构买入，成功率49.26%,16.01,10.0344,69849768.13,225632576.57,155782808.44,381415385.01,1464014198.0,4.771112754605,26.0527107955,37.3403,4195893595.5,日换手率达到20%的前5只证券,-2.31105559,-0.99937539,-0.99937539,
115,002112,三变科技,2025-11-04,1家机构买入，成功率47.77%,14.55,7.3009,48318013.22,193057191.59,144739178.37,337796369.96,1427060539.0,3.385841868619,23.670780652144,36.9657,3813257452.5,日换手率达到20%的前5只证券,10.03436426,7.49140893,7.90378007,
116,002122,ST汇洲,2025-11-04,江苏资金卖出，成功率40.00%,3.23,-5.0,14313641.0,31058442.0,16744801.0,47803243.0,57975050.0,24.689312040266,82.454854286456,0.2203,6421947654.24,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-4.95356037,-0.30959752,4.0247678,
117,002136,安纳达,2025-11-11,4家机构买入，成功率37.52%,16.5,5.5662,-44648732.28,126194940.15,170843672.43,297038612.58,1102947694.0,-4.048127805415,26.931341730517,32.5155,3538520040.0,日振幅值达到15%的前5只证券,-2.18181818,3.03030303,,
118,002136,安纳达,2025-11-10,3家机构买入，成功率18.93%,15.63,9.993,-11846331.34,183691175.73,195537507.07,379228682.8,1623001854.0,-0.729902514332,23.365881059554,22.99,3351943528.8,连续三个交易日内，涨幅偏离值累计达到20%的证券,5.56621881,3.26295585,,
119,002150,通润装备,2025-11-05,1家机构买入，成功率51.23%,22.76,10.0048,83210582.46,252091135.3,168880552.84,420971688.14,949164381.0,8.766719877576,44.351821093042,12.3109,8159857799.28,日振幅值达到15%的前5只证券,3.2513181,2.41652021,-7.38137083,
120,002160,常铝股份,2025-11-12,2家机构买入，成功率41.24%,6.54,7.2131,133863051.76,219570621.65,85707569.89,305278191.54,1763407454.0,7.591158325681,17.311835154577,34.3119,5189688148.92,日换手率达到20%的前5只证券,0.91743119,-1.98776758,,
121,002163,海南发展,2025-11-06,主力做T，成功率36.21%,15.8,-4.3584,-19801979.42,394492849.96,414294829.38,808787679.34,3610846285.0,-0.548402724931,22.398839925694,26.9626,12696072225.0,日振幅值达到15%的前5只证券,5.3164557,1.07594937,-5.50632911,
122,002163,海南发展,2025-11-05,主力做T，成功率48.68%,16.52,9.9867,179705724.92,377665927.13,197960202.21,575626129.34,2496463368.0,7.198412250846,23.057663762203,19.6696,13274627415.0,日涨幅偏离值达到7%的前5只证券,-4.35835351,0.72639225,-9.44309927,
123,002163,海南发展,2025-11-05,主力做T，成功率40.30%,16.52,9.9867,179115598.04,739602903.83,560487305.79,1300090209.62,7164393501.0,2.500080404782,18.146549452351,19.6696,13274627415.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-4.35835351,0.72639225,-9.44309927,
124,002163,海南发展,2025-11-04,1家机构买入，成功率22.11%,15.02,4.5233,-128062978.49,212663724.29,340726702.78,553390427.07,2569031218.0,-4.984874360137,21.540821426873,21.7089,12069304102.5,日振幅值达到15%的前5只证券,9.98668442,5.1930759,4.32756325,
125,002163,海南发展,2025-11-03,主力做T，成功率50.25%,14.37,10.0306,85649652.81,278112070.28,192462417.47,470574487.75,2098898915.0,4.080694510722,22.420064367416,18.8319,11546997333.75,日涨幅偏离值达到7%的前5只证券,4.52331246,14.96172582,11.13430759,
126,002170,芭田股份,2025-11-07,1家机构买入，成功率37.29%,13.56,9.1787,158517054.08,758234318.26,599717264.18,1357951582.44,4753463421.0,3.334769620393,28.56762453332,32.6249,10639033959.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.65486726,-4.35103245,-5.38348083,
127,002181,粤传媒,2025-11-10,西藏自治区资金卖出，成功率10.21%,10.4,-2.439,-65415333.8,335819022.9,401234356.7,737053379.6,4736652296.0,-1.38104571989,15.560639319513,13.5801,11799009882.4,连续三个交易日内，跌幅偏离值累计达到20%的证券,-2.59615385,-5.38461538,,
128,002181,粤传媒,2025-11-07,1家机构卖出，成功率6.31%,10.66,-9.9662,-79428703.93,156081341.9,235510045.83,391591387.73,2093736636.0,-3.79363395397,18.702991627358,17.0065,12093985129.46,日跌幅偏离值达到7%的前5只证券,-2.43902439,-4.97185741,-9.5684803,
129,002181,粤传媒,2025-11-06,2家机构卖出，成功率20.20%,11.84,-9.962,-73492574.94,85081483.46,158574058.4,243655541.86,990116877.0,-7.422616122117,24.608765643735,7.2094,13432718943.04,日跌幅偏离值达到7%的前5只证券,-9.96621622,-12.16216216,-16.80743243,
130,002181,粤传媒,2025-11-05,2家机构买入，成功率38.58%,13.15,3.1373,-79857710.15,299357584.66,379215294.81,678572879.47,3411894328.0,-2.340568097161,19.888449472225,23.2832,14918940380.15,日振幅值达到15%的前5只证券,-9.96197719,-18.93536122,-25.17110266,
131,002181,粤传媒,2025-11-03,1家机构买入，成功率53.96%,11.59,9.962,94895536.45,148438192.45,53542656.0,201980848.45,837745737.0,11.32748664169,24.110041929106,0.6928,13149088897.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.00862813,13.45987921,-10.26747196,
132,002196,方正电机,2025-11-13,3家机构卖出，成功率48.21%,15.58,-7.9196,-94753547.5,250116566.85,344870114.35,594986681.2,2927001740.0,-3.237222110432,20.327513751324,38.4108,7607486641.06,日跌幅偏离值达到7%的前5只证券,-8.2156611,,,
133,002196,方正电机,2025-11-13,3家机构卖出，成功率48.21%,15.58,-7.9196,-94753547.5,250116566.85,344870114.35,594986681.2,2927001740.0,-3.237222110432,20.327513751324,38.4108,7607486641.06,日换手率达到20%的前5只证券,-8.2156611,,,
134,002196,方正电机,2025-11-12,3家机构买入，成功率42.48%,16.92,5.8824,-20327636.01,353894771.58,374222407.59,728117179.17,3359205573.0,-0.605132242379,21.675278971383,40.7668,8261789086.44,日换手率达到20%的前5只证券,-7.91962175,-15.48463357,,
135,002196,方正电机,2025-11-12,4家机构买入，成功率20.65%,16.92,5.8824,-12795138.99,626486681.65,639281820.64,1265768502.29,9065433099.0,-0.141142059627,13.962581693197,40.7668,8261789086.44,连续三个交易日内，涨幅偏离值累计达到20%的证券,-7.91962175,-15.48463357,,
136,002196,方正电机,2025-11-11,3家机构买入，成功率43.01%,15.98,9.9794,-7060447.03000003,292820508.51,299880955.54,592701464.05,2710298277.0,-0.260504428236,21.868495769626,35.8673,7802800803.86,日涨幅偏离值达到7%的前5只证券,5.88235294,-2.50312891,,
137,002196,方正电机,2025-11-10,4家机构买入，成功率35.62%,14.53,2.9766,-24626958.95,274389891.4,299016850.35,573406741.75,2995929250.0,-0.822014036213,19.13952880396,41.9015,7094786963.71,日换手率达到20%的前5只证券,9.97935306,16.44872677,,
138,002196,方正电机,2025-11-07,2家机构买入，成功率15.47%,14.11,9.9766,45283896.31,308874657.11,263590760.8,572465417.91,2832843805.0,1.598531349666,20.208153266325,20.4745,6889707092.77,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.97661233,13.25301205,1.34656272,
139,002213,大为股份,2025-11-13,4家机构买入，成功率42.85%,30.16,4.1436,65413427.21,310129001.99,244715574.78,554844576.77,2363943882.0,2.767131136576,23.471139945191,38.5522,6233871255.04,日换手率达到20%的前5只证券,-6.43236074,,,
140,002213,大为股份,2025-11-12,4家机构买入，成功率34.35%,28.96,2.5133,14933182.76,221785141.76,206851959.0,428637100.76,2245958473.0,0.664891312084,19.084818615878,38.8961,5985839242.24,日换手率达到20%的前5只证券,4.14364641,-2.55524862,,
141,002213,大为股份,2025-11-11,3家机构卖出，成功率21.06%,28.25,-3.0209,-236424402.52,228547935.0,464972337.52,693520272.52,3227249401.0,-7.325879507383,21.489515880152,51.3103,5839086968.0,日换手率达到20%的前5只证券,2.51327434,6.76106195,,
142,002213,大为股份,2025-11-06,3家机构买入，成功率6.43%,28.07,1.3357,-166494923.12,202060275.88,368555199.0,570615474.88,2270769523.0,-7.332092554247,25.128727028454,38.939,5801882166.08,日换手率达到20%的前5只证券,-5.6644104,3.7762736,7.44567154,
143,002213,大为股份,2025-11-05,3家机构买入，成功率43.87%,27.7,3.3197,130064611.32,303247569.0,173182957.68,476430526.68,1846981654.0,7.042008838492,25.795087116767,33.2314,5725405628.8,日换手率达到20%的前5只证券,1.33574007,-4.40433213,4.54873646,
144,002213,大为股份,2025-11-04,3家机构卖出，成功率31.57%,26.81,-2.1533,-30102030.0,180746845.0,210848875.0,391595720.0,1989750229.0,-1.512854707152,19.680647062763,34.51,5541448552.64,日换手率达到20%的前5只证券,3.31965684,4.6997389,5.37113018,
145,002213,大为股份,2025-11-03,4家机构卖出，成功率28.80%,27.4,-2.2127,-49197942.0,191054729.0,240252671.0,431307400.0,1893086084.0,-2.598822230844,22.783295680282,33.7544,5663397625.6,日换手率达到20%的前5只证券,-2.15328467,1.09489051,6.31386861,
146,002227,奥特迅,2025-11-14,1家机构买入，成功率28.17%,16.36,10.0202,90282055.2,123310957.2,33028902.0,156339859.2,547312400.0,16.495525261259,28.565013180772,7.4481,4023525491.76,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
147,002228,合兴包装,2025-11-14,1家机构卖出，成功率21.11%,4.01,-1.7157,-97549702.73,63101328.69,160651031.42,223752360.11,872071505.0,-11.18597525211,25.657570374347,17.7362,4849380053.09,日振幅值达到15%的前5只证券,,,,
148,002231,*ST奥维,2025-11-04,1家机构买入，成功率40.52%,3.42,0.885,-4990208.52,19495970.0,24486178.52,43982148.52,155205004.0,-3.215236874708,28.338099537048,11.7885,1052763952.14,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-2.33918129,-4.67836257,-5.84795322,
149,002240,盛新锂能,2025-11-07,4家机构买入，成功率43.68%,27.3,9.9919,153825573.37,615427662.79,461602089.42,1077029752.21,2926424837.0,5.256433427748,36.803602081033,12.7636,23649384076.5,日涨幅偏离值达到7%的前5只证券,4.13919414,5.71428571,19.63369963,
150,002242,九阳股份,2025-11-14,普通席位买入，成功率47.60%,12.17,10.0362,39370752.58,89091198.58,49720446.0,138811644.58,448311939.0,8.781999575523,30.963182664649,1.3873,9269958369.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
151,002250,联化科技,2025-11-14,3家机构买入，成功率47.31%,15.4,10.0,123796085.78,349404149.12,225608063.34,575012212.46,2203519469.0,5.61810719268,26.095172770175,16.4916,13782626642.4,日涨幅偏离值达到7%的前5只证券,,,,
152,002255,海陆重工,2025-11-14,主力做T，成功率25.13%,13.15,-1.5719,6702570.94999999,350647865.77,343945294.82,694593160.59,3267917292.0,0.205102221112,21.254918607959,37.2095,8389334995.45,日换手率达到20%的前5只证券,,,,
153,002255,海陆重工,2025-11-13,普通席位买入，成功率34.23%,13.36,7.1371,-26958443.3,335161990.7,362120434.0,697282424.7,3001741102.0,-0.898093552507,23.229265982846,36.5202,8523309166.48,日换手率达到20%的前5只证券,-1.57185629,,,
154,002255,海陆重工,2025-11-12,主力做T，成功率20.49%,12.47,-9.6377,-177491499.5,171282928.48,348774427.98,520057356.46,2647706448.0,-6.703594336679,19.641805716523,32.6378,7955513870.21,日跌幅偏离值达到7%的前5只证券,7.13712911,5.45308741,,
155,002255,海陆重工,2025-11-11,2家机构卖出，成功率21.49%,13.8,-7.1332,-72445452.84,353132366.64,425577819.48,778710186.12,3624439139.0,-1.998804506343,21.484984469483,40.7402,8804016953.4,日换手率达到20%的前5只证券,-9.63768116,-3.1884058,,
156,002255,海陆重工,2025-11-10,1家机构买入，成功率38.33%,14.86,3.338,-102141119.39,494005662.25,596146781.64,1090152443.89,5095963089.0,-2.004353595309,21.392471351356,54.186,9480267530.98,日换手率达到20%的前5只证券,-7.13324361,-16.08344549,,
157,002255,海陆重工,2025-11-07,1家机构买入，成功率56.47%,14.38,10.023,321828425.14,560292701.84,238464276.7,798756978.54,2373922566.0,13.556820670957,33.647137020391,25.6011,9174040854.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,3.3379694,-4.03337969,-8.55354659,
158,002255,海陆重工,2025-11-04,普通席位买入，成功率52.70%,10.8,9.9796,13144672.0,210857309.0,197712637.0,408569946.0,1035996757.0,1.26879470531,39.437376926075,15.0476,6890100224.4,日涨幅偏离值达到7%的前5只证券,10.0,21.01851852,27.77777778,
159,002255,海陆重工,2025-11-04,主力做T，成功率35.45%,10.8,9.9796,94850846.0,286500299.0,191649453.0,478149752.0,1273547467.0,7.447766844799,37.544713832013,15.0476,6890100224.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0,21.01851852,27.77777778,
